SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Westwood Elementary School,"7200 Tiger TRL, Fairview, TN 37062",470453001369,https://www.wcs.edu/domain/462,1
Bethesda Elementary,"4907 Bethesda RD, Thompson Station, TN 37179",470453001801,https://www.wcs.edu/BES,1
College Grove Elementary,"6668 Arno-College Grove, College Grove, TN 37046",470453001802,https://www.wcs.edu/CGES,1
Fairview Elementary,"2640 Fairview W BLVD, Fairview, TN 37062",470453001803,https://www.wcs.edu/FES,3
Franklin High School,"810 Hillsboro RD, Franklin, TN 37064",470453001805,https://www.wcs.edu/FHS,1
Grassland Elementary,"6803 Manley LN, Brentwood, TN 37027",470453001807,https://www.wcs.edu/GES,1
Nolensville Elementary,"2338 Rocky Fork RD, Nolensville, TN 37135",470453001811,https://www.wcs.edu/nes,1
Trinity Elementary,"4410 Murfreesboro RD, Franklin, TN 37067",470453001814,https://www.wcs.edu/TES,1
Scales Elementary,"6430 Murray LN, Brentwood, TN 37027",470453001867,https://www.wcs.edu/SES,1
Fairview Middle School,"7200 Cumberland DR, Fairview, TN 37062",470453001895,https://www.wcs.edu/FMS,1
Crockett Elementary,"9019 Crockett RD, Brentwood, TN 37027",470453002020,https://www.wcs.edu/CES,1
Walnut Grove Elementary,"326 Stable RD, Franklin, TN 37069",470453002021,https://www.wcs.edu/WGES,1
Chapman'S Retreat Elementary,"1000 Secluded LN, Spring Hill, TN 37174",470453002050,https://www.wcs.edu/CRES,1
Sunset Middle School,"200 Sunset TRL, Brentwood, TN 37027",470453002098,https://www.wcs.edu/SMS,1
Longview Elementary School,"2929 Commonwealth DR, Spring Hill, TN 37174",470453002139,https://www.wcs.edu/LVES,1
Rutland Elementary,"1995 South Rutland RD, Mt Juliet, TN 37122",470455001241,https://www.wcschools.com/res,1
Mt. Juliet Middle School,"3565 N Mt Juliet RD, Mt. Juliet, TN 37122",470455001636,https://www.wcschools.com/mjms,1
Wilson Central High School,"419 Wildcat Way, Lebanon, TN 37090",470455001641,https://www.wcschools.com/wchs,1
Watertown Elementary,"741 West Main ST, Watertown, TN 37184",470455001766,https://www.hisawyer.com/listings/schools/126284-watertown-elementary,4
Gladeville Elementary,"8840 Stewarts Ferry PIKE, Gladeville, TN 37071",470455001817,https://www.wcschools.com/ges,3
Lakeview Elementary School,"6211 Saundersville RD, Mt Juliet, TN 37122",470455001818,https://www.wcschools.com/les,1
Lebanon High School,"500 Blue Devil BLVD, Lebanon, TN 37087",470455001819,https://www.wcschools.com/lhs,1
Mt. Juliet High School,"1875 Golden Bear Gateway, Mt Juliet, TN 37122",470455001820,https://www.wcschools.com/mjhs,1
West Wilson Middle School,"935 North Mt Juliet RD, Mt Juliet, TN 37122",470455001822,https://www.wcschools.com/wwms,1
Watertown High School,"9360 Sparta PIKE, Watertown, TN 37184",470455001825,https://www.wcschools.com/whs,1
Stoner Creek Elementary,"1035 North Mt Juliet RD, Mt Juliet, TN 37122",470455001981,https://www.wcschools.com/sce,1
Watertown Middle School,"515 W Main ST, Watertown, TN 37184",470455002383,https://www.wcschools.com/wms,2
Springdale Elementary School,"5675 Central PIKE, Mt. Juliet, TN 37122",470455002479,https://www.wcschools.com/sde,1
Sp Ed Co-Op,"204 S HARRISON ST, CROSBYTON, TX 79322",480000103621,https://schools.texastribune.org/districts/crosbyton-cisd/sp-ed-co-op/,2
Dripping Springs El,"29400 RANCH RD 12, DRIPPING SPRINGS, TX 78620",480000801507,https://www.dsisdtx.us/Domain/8,1
Dripping Springs Middle,"111 TIGER LN, DRIPPING SPRINGS, TX 78620",480000806094,https://www.dsisdtx.us/Domain/13,2
Walnut Springs El,"300 SPORTSPLEX DR, DRIPPING SPRINGS, TX 78620",480000806989,https://www.dsisdtx.us/domain/11,1
Rooster Springs El,"1001 BELTERRA DR, AUSTIN, TX 78737",480000811280,https://www.dsisdtx.us/domain/9,1
Sycamore Springs El,"14451 SAWYER RANCH RD, AUSTIN, TX 78737",480000813086,https://www.dsisdtx.us/Domain/10,1
Sycamore Springs Middle,"14451 SAWYER RANCH RD, AUSTIN, TX 78737",480000813151,https://www.dsisdtx.us/ssms,1
Jacob'S Well El,"3470 RANCH RD 2325, WIMBERLEY, TX 78676",480000905246,https://www.wimberleyisd.net/Domain/10,1
Scudder Pri,"400 GREEN ACRES DR, WIMBERLEY, TX 78676",480000906499,https://www.hisawyer.com/listings/schools/126310-scudder-primary,2
Kyle El,"500 W BLANCO, KYLE, TX 78640",480001005245,https://www.hayscisd.net/kes,1
Tom Green El,"1301 OLD GOFORTH RD, BUDA, TX 78610",480001006346,https://www.hayscisd.net/ges,1
Live Oak Academy,"4820 JACK C HAYS TRL, BUDA, TX 78610",480001008835,https://www.hayscisd.net/loa,1
Elm Grove El,"801 FM 1626, BUDA, TX 78610",480001008838,https://www.hisawyer.com/listings/schools/126318-elm-grove-elementary,3
Hemphill El,"3995 E FM 150, KYLE, TX 78640",480001008840,https://www.areavibes.com/kyle-tx/schools/hemphill+elementary+school-480001008840/,3
Tobias El,"1005 E FM 150, KYLE, TX 78640",480001009290,https://www.hayscisd.net/tes,1
D J Red Simon Middle,"3839 E FM 150, KYLE, TX 78640",480001010805,https://schools.texastribune.org/districts/hays-cisd/d-j-red-simon-middle-school/,1
Laura B Negley El,"5940 MCNAUGHTON, KYLE, TX 78640",480001010806,https://txschools.gov/schools/105906111/profile,2
Science Hall El,"1510 BEBEE RD, KYLE, TX 78640",480001010807,https://www.hayscisd.net/shes,1
Blanco Vista El,"2951 BLANCO VISTA BLVD, SAN MARCOS, TX 78666",480001010808,https://www.hayscisd.net/bves,1
Camino Real El,"170 LAS BRISAS BLVD, NIEDERWALD, TX 78640",480001010809,https://www.hayscisd.net/cres,1
Carpenter Hill El,"4410 RR 967, BUDA, TX 78610",480001011534,https://www.hayscisd.net/ches,1
Lillian El,"5001 FM 2738, ALVARADO, TX 76009",480001103090,https://les.alvaradoisd.net/,1
Alvarado Int,"1401 E DAVIS, ALVARADO, TX 76009",480001107367,https://ais.alvaradoisd.net/,1
Juvenile Justice Alternative,"1102 E KILPATRICK STE C, CLEBURNE, TX 76031",480001110855,https://dataexplorer.agile-ed.com/m/Lookup/TX/1181671-Juvenile-Justice-Alternative,5
Chisum Middle,"3250 S CHURCH ST, PARIS, TX 75462",480001204908,https://www.chisumisd.org/cms/,2
George Gervin Academy,"6944 S SUNBELT DR, SAN ANTONIO, TX 78218",480001407174,https://www.gervin-school.org/apps/pages/index.jsp?uREC_ID=1581081&type=d&pREC_ID=1708681,1
Ruth Jones Mcclendon Middle,"3460 NE PKWY, SAN ANTONIO, TX 78218",480001410415,https://txschools.gov/schools/015802004/profile,5
Aristoi Classical Academy,"5618 W 11TH ST, KATY, TX 77493",480001907303,https://www.aristoiclassical.org/,1
George I Sanchez North,"406 E RITTENHOUSE ST BLDG A, HOUSTON, TX 77076",480002013387,https://elementaryschools.org/directory/tx/cities/houston/george-i-sanchez-north/480002013387/,2
Raul Yzaguirre School For Success,"2950 BROADWAY ST, HOUSTON, TX 77017",480002207905,https://www.ryss.org/,1
Raul Yzaguirre School For Success,"2950 BROADWAY ST, HOUSTON, TX 77017",480002212583,https://www.ryss.org/,1
Raul Yzaguirre School For Success,"2950 BROADWAY ST, HOUSTON, TX 77017",480002212626,https://www.ryss.org/,1
Waco Charter School,"615 N 25TH ST, WACO, TX 76707",480002407392,https://www.eoacwaco.org/waco-charter-school/contact-us/,5
Accelerated Learning Center,"4129 GREENWOOD DR, CORPUS CHRISTI, TX 78416",480002508343,http://www.k12guides.com/school/Accelerated-Learning-Center:480002508343.html,4
Uplift Summit International Middle,"1301 N CENTER ST, ARLINGTON, TX 76011",480003012239,https://education.uslocalsearch.info/en/uplift-summit-international-middle-school-1-817-287-5121.html,5
Uplift Luna Preparatory Pri,"2020 N LAMAR ST STE 100, DALLAS, TX 75202",480003012457,https://www.hisawyer.com/listings/providers/126365-uplift-luna-preparatory-primary,1
Uplift Peak Pre-K,"1609 N HENDERSON, DALLAS, TX 75206",480003013271,https://www.hisawyer.com/listings/providers/126357-uplift-peak-pre-k,1
Uplift Gradus Preparatory,"121 SEAHAWK DR, DESOTO, TX 75115",480003013275,https://www.uplifteducation.org/upliftgradus,1
Uplift White Rock Hills Prep,"7370 VALLEY GLEN RD, DALLAS, TX 75228",480003013483,https://www.uplifteducation.org/upliftwhiterockhills,1
Academy Of Accelerated Learning,"6711 BELLFORT ST, HOUSTON, TX 77087",480003208585,https://www.aalinc.org/Page/154,5
Cumberland Academy,"1340 SHILOH RD, TYLER, TX 75703",480003408020,https://www.cumberlandacademy.com/apps/contact/,1
Cumberland Academy Middle,"1040 SHILOH RD, TYLER, TX 75703",480003412826,https://ms.cumberlandacademy.com/,1
The Leadership Academy,"6720 OAK HILL BLVD, TYLER, TX 75703",480003413578,https://www.theleadershipacademytyler.com/,1
Alief Montessori Community School,"4215 H ST, HOUSTON, TX 77072",480003507914,https://www.aliefmontessori.org/,1
Howard Burnham El,"7310 BISHOP FLORES DR, EL PASO, TX 79912",480003707880,http://www.burnhamwood.org/?page_id=5061,1
Advantage Academy,"955 FREETOWN RD, GRAND PRAIRIE, TX 75051",480004108501,https://www.advantageacademy.org/domain/33,3
Eden Park Academy,"6215 MANCHACA RD, AUSTIN, TX 78745",480004408055,https://waysideschools.org/epa/,1
Real Learning Academy,"6405 S IH 35, AUSTIN, TX 78744",480004412758,https://waysideschools.org/real/,1
Altamira Academy,"220 FOREMOST DR, AUSTIN, TX 78745",480004413290,https://www.hisawyer.com/listings/schools/126400-altamira-academy,1
Thomas Buzbee Vocational School,"143 FOREST SERVICE RD 233, NEW WAVERLY, TX 77358",480004808075,https://txschools.gov/schools/236801001/profile,1
Burnett-Bayland Rehabilitation Center,"6500 A CHIMNEY ROCK, HOUSTON, TX 77081",480004908230,https://hcjpd.harriscountytx.gov/Pages/Facilities.aspx,2
Harris County Youth Village,"210 J W MILLS DR, SEABROOK, TX 77586",480004908231,https://hcjpd.harriscountytx.gov/Pages/Facilities.aspx,2
Leadership Academy,"9120 KATY HOCKLEY RD, KATY, TX 77493",480004908233,https://hcjpd.harriscountytx.gov/Pages/Facilities.aspx,2
Jhw Inspire Academy - Afton Oaks,"620 E AFTON OAKS BLVD, SAN ANTONIO, TX 78232",480005307796,https://txschools.gov/schools/015808001/profile,1
Jhw Inspire Academy - Hays County,"2250 CLOVIS R BARKER RD, SAN MARCOS, TX 78666",480005309121,https://www.braination.net/Hays-County,2
Jhw Inspire Academy - Granbury,"1300 CROSSLAND RD, GRANBURY, TX 76048",480005311906,https://dataexplorer.agile-ed.com/Lookup/TX/713900-Jhw-Inspire-Academy-Granbury,4
Jhw Inspire Academy - Rockdale,"696 N FM 487, ROCKDALE, TX 76567",480005312039,https://www.braination.net/Rockdale,1
Anne Frank Inspire Academy,"11216 BANDERA RD, SAN ANTONIO, TX 78249",480005313163,https://www.annefrankia.com/,1
Jhw Inspire Academy - Meridell,"12550 STATE ROUTE 29, LIBERTY HILL, TX 78642",480005313204,https://schools.texastribune.org/districts/inspire-academies/jhw-inspire-academy-meridell/,1
Jhw Inspire Academy - Legacy Ranch,"13326 N HWY 183, GONZALES, TX 78629",480005313328,https://www.braination.net/Legacy-Ranch,1
Jhw Inspire Academy - Crockett,"1707 SW LOOP 304, CROCKETT, TX 75835",480005313667,https://changingthepresent.org/collections/jhw-inspire-academy-crockett-75835,2
Kipp Academy Middle,"10711 KIPP WAY, HOUSTON, TX 77099",480005407911,https://kipptexas.org/school/kipp-academy-middle-school/,1
Kipp 3D Academy,"500 TIDWELL DR, HOUSTON, TX 77022",480005411229,https://www.kipp.org/school/kipp-3d-academy/,1
Kipp Peace El,"5400 MLK JR BLVD, HOUSTON, TX 77021",480005411246,https://kipptexas.org/school/kipp-peace-elementary/,1
Kipp Zenith Academy,"11000 SCOTT ST, HOUSTON, TX 77047",480005411247,https://kipptexas.org/school/kipp-zenith-academy/,1
Kipp Sharp College Prep,"8430 WESTGLEN, HOUSTON, TX 77063",480005411387,https://www.kipp.org/school/kipp-sharp-college-prep-lower-school/,1
Kipp Dream Prep,"500 TIDWELL DR, HOUSTON, TX 77022",480005411408,https://www.kipp.org/school/kipp-dream-prep/,1
Kipp Shine Prep,"10711 KIPP WAY, HOUSTON, TX 77099",480005411451,https://www.kipp.org/school/kipp-shine-prep/,1
Kipp Spirit College Prep,"11000 SCOTT ST, HOUSTON, TX 77047",480005411457,https://www.kipp.org/school/kipp-spirit-college-prep/,1
Kipp Liberation College Prep,"5400 MLK JR BLVD, HOUSTON, TX 77021",480005411548,https://www.kipp.org/school/kipp-liberation-college-prep/,1
Kipp Explore Academy,"5402 LAWNDALE, HOUSTON, TX 77023",480005412057,https://www.kipp.org/school/kipp-explore-academy/,1
Kipp Polaris Academy For Boys,"9636 MESA DR, HOUSTON, TX 77078",480005412173,https://www.kipp.org/school/kipp-polaris-academy-for-boys/,1
Kipp Intrepid Preparatory School,"5402 LAWNDALE ST, HOUSTON, TX 77023",480005412444,https://www.kipp.org/school/kipp-intrepid-preparatory-school/,1
Kipp Voyage Academy For Girls,"9616 MESA DR, HOUSTON, TX 77078",480005412486,https://www.kipp.org/school/kipp-voyage-academy-for-girls/,1
Kipp Legacy Preparatory School,"9606 MESA DR, HOUSTON, TX 77078",480005412516,https://www.kipp.org/school/kipp-legacy-preparatory-school/,1
Kipp Generations Collegiate,"500 TIDWELL RD, HOUSTON, TX 77022",480005412773,https://www.kipp.org/school/kipp-generations-collegiate/,1
Kipp Connect Middle,"6700 BELLAIRE BLVD, HOUSTON, TX 77074",480005412813,https://kipptexas.org/school/kipp-connect-middle-school/,1
Kipp Northeast College Preparatory,"9680 MESA DR, HOUSTON, TX 77078",480005412977,https://www.kipp.org/school/kipp-northeast-college-preparatory/,1
Kipp Climb Academy,"8805 FERNDALE, HOUSTON, TX 77017",480005413278,https://www.kipp.org/school/kipp-climb-academy/,1
Kipp Unity Pri,"8500 HWY 6 S, HOUSTON, TX 77083",480005413280,https://www.kipp.org/school/kipp-unity-primary/,1
Kipp Prime College Preparatory,"8805 FERNDALE, HOUSTON, TX 77017",480005413291,https://www.kipp.org/school/kipp-prime-college-preparatory/,1
Kipp Nexus Pri,"4211 WATONGA BLVD, HOUSTON, TX 77092",480005413594,https://www.kipp.org/school/kipp-nexus-primary-school/,1
Kipp Nexus Middle,"4211 WATONGA BLVD, HOUSTON, TX 77092",480005413628,https://www.kipp.org/school/kipp-nexus-middle-school/,1
Life School Red Oak,"777 S I 35 E, RED OAK, TX 75154",480005509533,https://lifeschool.net/contact-information/contact-life-school,1
Life School Lancaster,"950 S I 35 E, LANCASTER, TX 75146",480005511533,https://lifeschool.net/schools-campuses/lancaster-elementary-school?uREC_ID=223218&type=d,3
Life School Mountain Creek,"5525 W ILLINOIS AVE, DALLAS, TX 75211",480005512794,https://www.hisawyer.com/listings/schools/126430-life-school-mountain-creek,2
Nyos Charter School,"12301 N LAMAR BLVD, AUSTIN, TX 78753",480005808056,https://www.nyos.org/,1
Dr David C Walker El,"6500 IH 35 N STE C, SAN ANTONIO, TX 78218",480006211404,https://www.hisawyer.com/listings/schools/126444-dr-david-c-walker-elementary,4
Southwest Preparatory School,"1258 AUSTIN HWY, SAN ANTONIO, TX 78209",480006307795,https://www.swprep.org/,1
New Directions,"1258 AUSTIN HWY BLDG 2, SAN ANTONIO, TX 78209",480006310419,https://www.swprep.org/,1
Chaparral Star Academy,"14046 SUMMIT DR, AUSTIN, TX 78728",480006408059,https://www.chaparralstaracademy.com/,1
Horizon Montessori,"221 N MAIN ST, MCALLEN, TX 78501",480006510814,https://www.hisawyer.com/listings/schools/126450-horizon-montessori,3
Horizon Montessori Ii,"1223 SUGARCANE DR, WESLACO, TX 78596",480006511509,https://www.hisawyer.com/listings/schools/126452-horizon-montessori-ii,2
Horizon Montessori Iii,"2802 S 77 SUNSHINE STRIP, HARLINGEN, TX 78550",480006512111,https://www.hmps.net/apps/pages/index.jsp?uREC_ID=101138&type=d&pREC_ID=461907,3
Texas Empowerment Academy,"6414 N HAMPTON DR, AUSTIN, TX 78724",480006608057,https://texasempowerment.org/,2
Treetops School International,"12500 S PIPELINE RD, EULESS, TX 76040",480006808023,https://www.treetops.org/,1
Two Dimensions Preparatory Academy,"12121 VETERANS MEMORIAL DR STE 10, HOUSTON, TX 77067",480006907916,https://www.twodimensions.org/apps/pages/index.jsp?uREC_ID=368993&type=d&pREC_ID=827889,1
Settlement Home,"1600 PAYTON GIN RD, AUSTIN, TX 78758",480007108383,https://www.settlementhome.org/contact/,1
George M Kozmetsky School,"2200 E 6TH ST, AUSTIN, TX 78723",480007109072,https://edunify.org/us/school/george-m-kozmetsky-school-austin-tx-4809072,5
Annunciation Maternity Home,"3610 SHELL RD, GEORGETOWN, TX 78628",480007109074,https://www.thematernityhome.org/,1
Methodist Children'S Home,"1111 HERRING AVE, WACO, TX 76708",480007109513,https://www.mch.org/locations/waco-campus/,1
Laurel Ridge,"17720 CORPORATE WOODS DR, SAN ANTONIO, TX 78259",480007111352,https://laurelridgetc.com/,1
Olympia Hills,"2122 GREEN MEADOWS, BUDA, TX 78610",480007111445,https://www.ohgaustin.com/,1
Helping Hand,"3804 AVE B, AUSTIN, TX 78751",480007112104,https://helpinghandhome.org/,1
Unlimited Visions Aftercare,"907 PRESTON DR, PASADENA, TX 77503",480007113286,http://www.unlimitedvisions.org/,1
Austin Oaks,"1407 W STASSNEY LN, AUSTIN, TX 78745",480007113287,https://austinoakshospital.com/,1
Georgetown Behavioral Health Institute,"3101 S AUSTIN AVE, GEORGETOWN, TX 78626",480007113297,https://www.georgetownbehavioral.com/,1
